CustomerId,Surname,CreditScore,CreditScoreTerms,Geography,Gender,Age,Age Group,Tenure,Customer_with_Bank,Balance,Balance_Avaliable,NumOfProducts,Service_Use_bank,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Customer,Exited
15787174,Sergeyev,512,Good,France,Female,37,Adult,1,New,0,Zero Amount,2,Average,0,1,156105.03,Excelent,0
15723886,Fiore,767,Good,Germany,Male,20,Adult,3,New,119714.25,Good,2,Average,0,1,150135.38,Excelent,0
15704769,Smith,585,Good,France,Female,67,Senior,5,New,113978.97,Good,2,Average,0,1,93146.11,Good,0
15772896,Dumetochukwu,763,Good,Germany,Male,42,Adult,6,old,100160.75,Good,1,Low,1,0,33462.94,Average,1
15711540,Pacheco,712,Good,France,Female,29,Adult,2,New,0,Zero Amount,1,Low,1,1,144375,Excelent,0
15764866,Synnot,539,Good,Germany,Female,43,Adult,3,New,116220.5,Good,3,Good,1,0,55803.96,Average,1
15794056,Johnston,668,Good,France,Female,46,Adult,2,New,0,Zero Amount,3,Good,1,0,89048.46,Good,1
15795149,Stevens,703,Good,France,Male,28,Adult,2,New,81173.83,Average Amount,2,Average,0,1,162812.16,Excelent,0
15812009,Grant,662,Good,Spain,Male,38,Adult,4,New,0,Zero Amount,2,Average,1,0,136259.65,Excelent,0
15651001,Tsao,725,Good,Germany,Female,39,Adult,5,New,116803.8,Good,1,Low,1,0,124052.97,Excelent,0
15813844,Barnes,703,Good,France,Male,37,Adult,8,old,105961.68,Good,2,Average,0,1,74158.8,Good,0
15596175,McIntosh,659,Good,Germany,Male,67,Senior,6,old,117411.6,Good,1,Low,1,1,45071.09,Average,1
15576269,Madison,523,Good,Spain,Male,34,Adult,7,old,0,Zero Amount,2,Average,1,0,62030.06,Average,0
15797219,Ifesinachi,635,Good,France,Female,40,Adult,10,old,123497.58,Good,1,Low,1,0,131953.23,Excelent,1
15685500,Glazkov,772,Good,Germany,Male,26,Adult,7,old,152400.51,Good,2,Average,1,0,79414,Good,0
15599792,Dimauro,545,Good,France,Female,26,Adult,1,New,0,Zero Amount,2,Average,1,1,199638.56,Excelent,0
15657566,Wieck,634,Good,Germany,Male,24,Adult,8,old,103097.85,Good,1,Low,1,1,157577.29,Excelent,0
15772423,Liao,739,Good,Germany,Male,54,Senior,8,old,126418.14,Good,1,Low,1,0,134420.75,Excelent,1
15628112,Hughes,771,Good,Germany,Female,36,Adult,5,New,77846.9,Average Amount,1,Low,0,0,99805.99,Good,0
15753754,Morrison,587,Good,Spain,Female,34,Adult,1,New,0,Zero Amount,2,Average,1,1,97932.68,Good,0
15793726,Matveyeva,681,Good,France,Female,79,Senior,0,New,0,Zero Amount,2,Average,0,1,170968.99,Excelent,0
15694717,Ku,544,Good,Germany,Male,37,Adult,2,New,79731.91,Average Amount,1,Low,1,1,57558.95,Average,0
15665834,Cheatham,696,Good,Spain,Male,28,Adult,8,old,0,Zero Amount,1,Low,0,0,176713.47,Excelent,0
15765297,Yao,766,Good,Spain,Male,41,Adult,0,New,0,Zero Amount,2,Average,0,1,34283.23,Average,0
15636684,Kirkland,727,Good,France,Male,34,Adult,10,old,0,Zero Amount,2,Average,1,1,198637.34,Excelent,0
15592979,Rose,671,Good,Germany,Female,34,Adult,6,old,37266.67,Average Amount,2,Average,0,0,156917.12,Excelent,0
15750803,Jess,693,Good,France,Female,30,Adult,6,old,127992.25,Good,1,Low,1,1,50457.2,Average,0
15607178,Welch,850,Excelent,Germany,Male,38,Adult,3,New,54901.01,Average Amount,1,Low,1,1,140075.55,Excelent,0
15713853,Ifeajuna,732,Good,Germany,Male,42,Adult,9,old,108748.08,Good,2,Average,1,1,65323.11,Average,0
15673481,Morton,726,Good,Spain,Female,48,Adult,6,old,99906.19,Average Amount,1,Low,1,0,64323.24,Average,0
15686776,Rossi,557,Good,France,Female,32,Adult,6,old,184686.41,Good,2,Average,1,0,14956.44,Low,0
15673693,Reppert,682,Good,France,Female,26,Adult,0,New,110654.02,Good,1,Low,0,1,111879.21,Good,0
15700696,Kang,738,Good,Spain,Male,31,Adult,9,old,79019.8,Average Amount,1,Low,1,1,18606.23,Low,0
15813163,Ch'iu,531,Good,Spain,Female,36,Adult,9,old,99240.51,Average Amount,1,Low,1,0,123137.01,Excelent,0
15653857,Wallis,498,Not Good,France,Male,34,Adult,2,New,0,Zero Amount,2,Average,1,1,148528.24,Excelent,0
15777076,Clark,651,Good,France,Male,36,Adult,7,old,0,Zero Amount,2,Average,1,0,13898.31,Low,0
15717398,Fielding,549,Good,Spain,Female,39,Adult,7,old,0,Zero Amount,1,Low,0,0,81259.25,Good,1
15799217,Zetticci,791,Good,Germany,Female,35,Adult,7,old,52436.2,Average Amount,1,Low,1,0,161051.75,Excelent,0
15787071,Dulhunty,650,Good,Spain,Male,41,Adult,9,old,0,Zero Amount,2,Average,0,1,191599.67,Excelent,0
15619955,Bevington,733,Good,Germany,Male,34,Adult,3,New,100337.96,Good,3,Good,1,0,48559.19,Average,1
15796505,Boyle,811,Excelent,Germany,Female,34,Adult,1,New,149297.19,Good,2,Average,1,1,186339.74,Excelent,0
15725166,Newton,707,Good,France,Male,30,Adult,8,old,0,Zero Amount,2,Average,1,0,33159.37,Average,0
15800116,Bowman,712,Good,Germany,Male,28,Adult,4,New,145605.44,Good,1,Low,0,1,93883.53,Good,0
15758685,Dubinina,706,Good,Spain,Female,37,Adult,7,old,0,Zero Amount,2,Average,1,1,110899.3,Good,0
15694456,Toscani,756,Good,France,Male,62,Senior,3,New,0,Zero Amount,1,Low,1,1,11199.04,Low,1
15767339,Chiazagomekpere,777,Good,France,Female,53,Senior,10,old,0,Zero Amount,2,Average,1,0,189992.97,Excelent,0
15683562,Allen,646,Good,France,Male,35,Adult,6,old,84026.86,Average Amount,1,Low,0,1,164255.69,Excelent,0
15782210,K'ung,714,Good,France,Male,46,Adult,1,New,0,Zero Amount,1,Low,1,0,152167.79,Excelent,1
15668893,Wilsmore,782,Good,France,Male,39,Adult,8,old,0,Zero Amount,2,Average,1,1,33949.67,Average,0
15669169,Hargreaves,775,Good,Spain,Male,29,Adult,10,old,0,Zero Amount,2,Average,1,1,68143.93,Average,0
15643024,Huang,479,Not Good,Germany,Male,35,Adult,4,New,138718.92,Good,1,Low,1,1,47251.79,Average,1
15699389,Ch'ien,807,Excelent,France,Male,42,Adult,7,old,118274.71,Good,1,Low,1,1,25885.72,Low,0
15708608,Wallwork,799,Good,France,Female,22,Adult,8,old,174185.98,Good,2,Average,0,1,192633.85,Excelent,0
15626144,Chu,675,Good,France,Male,40,Adult,7,old,113208.86,Good,2,Average,1,0,34577.36,Average,0
15573112,Kang,602,Good,Spain,Male,29,Adult,5,New,103907.28,Good,1,Low,1,0,161229.84,Excelent,0
15790678,Davidson,475,Not Good,France,Female,32,Adult,8,old,119023.28,Good,1,Low,1,0,100816.29,Good,0
15727556,O'Donnell,744,Good,Spain,Female,26,Adult,5,New,166297.89,Good,1,Low,1,1,181694.44,Excelent,0
15697307,Nnachetam,588,Good,Spain,Male,34,Adult,10,old,0,Zero Amount,2,Average,1,0,79078.91,Good,0
15652266,Chidiebele,703,Good,Germany,Male,42,Adult,9,old,63227,Average Amount,1,Low,0,1,137316.32,Excelent,0
15607098,Ahmed,747,Good,Spain,Female,41,Adult,5,New,94521.17,Average Amount,2,Average,1,0,194926.86,Excelent,0
15655774,Booth,583,Good,France,Male,27,Adult,7,old,0,Zero Amount,2,Average,1,0,51285.49,Average,0
15590241,Chuang,750,Good,Spain,Female,34,Adult,9,old,112822.26,Good,1,Low,0,0,150401.53,Excelent,1
15785819,Shao,681,Good,France,Male,38,Adult,3,New,0,Zero Amount,2,Average,1,1,112491.96,Good,0
15723654,Tsao,773,Good,France,Male,25,Adult,2,New,135903.33,Good,1,Low,1,0,73656.38,Good,0
15774510,Tien,714,Good,France,Female,31,Adult,4,New,125169.26,Good,1,Low,1,1,106636.89,Good,0
15684173,Chang,687,Good,Spain,Female,44,Adult,7,old,0,Zero Amount,3,Good,1,0,155853.52,Excelent,1
15650068,Johnson,511,Good,France,Male,58,Senior,0,New,149117.31,Good,1,Low,1,1,162599.51,Excelent,0
15811490,French,627,Good,France,Male,33,Adult,5,New,0,Zero Amount,2,Average,1,1,103737.82,Good,0
15803976,Efremov,694,Good,France,Female,31,Adult,10,old,0,Zero Amount,2,Average,1,0,160990.27,Excelent,0
15682541,Hartley,616,Good,Spain,Female,36,Adult,6,old,132311.71,Good,1,Low,0,0,15462.84,Low,0
15695699,Calabrese,687,Good,France,Male,35,Adult,8,old,0,Zero Amount,2,Average,1,0,10334.05,Low,0
15624188,Chiu,712,Good,France,Female,33,Adult,6,old,0,Zero Amount,2,Average,1,1,190686.16,Excelent,0
15812191,Brennan,553,Good,France,Male,33,Adult,4,New,118082.89,Good,1,Low,0,0,94440.45,Good,0
15636673,Onwuatuegwu,667,Good,France,Male,31,Adult,1,New,119266.69,Good,1,Low,1,1,28257.63,Low,0
15594898,Hewitt,731,Good,France,Male,43,Adult,2,New,0,Zero Amount,1,Low,1,1,170034.95,Excelent,1
15660211,Shih,629,Good,Germany,Male,35,Adult,7,old,156847.29,Good,2,Average,1,0,31824.29,Average,0
15773972,Balashov,614,Good,France,Male,50,Adult,4,New,137104.47,Good,1,Low,1,0,127166.49,Excelent,1
15746726,Doyle,438,Not Good,Germany,Male,31,Adult,8,old,78398.69,Average Amount,1,Low,1,0,44937.01,Average,0
15712287,Pokrovskii,652,Good,France,Female,80,Senior,4,New,0,Zero Amount,2,Average,1,1,188603.07,Excelent,0
15702919,Collins,729,Good,Germany,Male,30,Adult,6,old,63669.42,Average Amount,1,Low,1,0,145111.37,Excelent,0
15674398,Russo,642,Good,France,Male,38,Adult,3,New,0,Zero Amount,2,Average,0,0,171463.83,Excelent,0
15797960,Skinner,806,Excelent,Germany,Female,59,Senior,0,New,135296.33,Good,1,Low,1,0,182822.5,Excelent,0
15631868,Robertson,744,Good,Spain,Male,36,Adult,2,New,153804.44,Good,1,Low,1,1,87213.33,Good,0
15581539,Atkinson,474,Not Good,Spain,Male,37,Adult,3,New,0,Zero Amount,2,Average,0,0,57175.32,Average,0
15662736,Doyle,559,Good,France,Male,49,Adult,2,New,147069.78,Good,1,Low,1,0,120540.83,Excelent,1
15666252,Ritchie,706,Good,Spain,Male,42,Adult,9,old,0,Zero Amount,2,Average,1,1,28714.34,Low,0
15677512,McEncroe,628,Good,Spain,Female,22,Adult,3,New,0,Zero Amount,1,Low,1,0,85426.28,Good,0
15626114,Pearson,429,Not Good,France,Male,24,Adult,4,New,95741.75,Average Amount,1,Low,1,0,46170.75,Average,0
15810834,Gordon,525,Good,Spain,Female,57,Senior,2,New,145965.33,Good,1,Low,1,1,64448.36,Average,0
15678910,Ts'ai,680,Good,France,Female,30,Adult,8,old,141441.75,Good,1,Low,1,1,16278.97,Low,0
15694408,Lung,749,Good,France,Male,40,Adult,1,New,139290.41,Good,1,Low,1,0,182855.42,Excelent,1
15585215,Yuan,763,Good,France,Female,31,Adult,4,New,0,Zero Amount,2,Average,0,0,50404.72,Average,0
15682757,Pardey,734,Good,France,Male,30,Adult,3,New,0,Zero Amount,2,Average,1,0,107640.25,Good,0
15736601,Tai,716,Good,France,Male,35,Adult,4,New,144428.87,Good,1,Low,1,0,134132.65,Excelent,0
15601848,Scott,594,Good,France,Male,35,Adult,2,New,0,Zero Amount,2,Average,1,0,103480.69,Good,0
15736008,Hunter,644,Good,France,Female,46,Adult,9,old,95441.27,Average Amount,1,Low,1,0,108761.05,Good,1
15669064,Mazzanti,671,Good,Germany,Male,35,Adult,1,New,144848.74,Good,1,Low,1,1,179012.3,Excelent,0
15624528,L?,664,Good,Germany,Male,26,Adult,7,old,116244.14,Good,2,Average,1,1,95145.14,Good,0
15598493,Beach,656,Good,France,Male,50,Adult,7,old,0,Zero Amount,2,Average,0,1,72143.44,Good,0
15601274,Hsieh,667,Good,Spain,Female,40,Adult,1,New,146502.07,Good,1,Low,1,0,19162.89,Low,0
15702669,Faulkner,663,Good,Germany,Male,44,Adult,2,New,117028.6,Good,2,Average,0,1,144680.18,Excelent,0
15728669,Knowles,584,Good,Germany,Female,30,Adult,8,old,112013.81,Good,1,Low,1,0,177772.03,Excelent,1
15742668,Day,626,Good,Spain,Female,37,Adult,6,old,108269.37,Good,1,Low,1,0,5597.94,Low,0
15697441,Hsueh,485,Not Good,France,Male,29,Adult,7,old,182123.79,Good,1,Low,1,0,116828.51,Good,1
15740476,Tsao,659,Good,Germany,Female,32,Adult,3,New,150923.74,Good,2,Average,0,1,174652.51,Excelent,0
15648064,Kennedy,649,Good,France,Male,33,Adult,2,New,0,Zero Amount,2,Average,1,0,2010.98,veryLow,0
15636624,Nwabugwu,805,Excelent,Spain,Female,39,Adult,5,New,165272.13,Good,1,Low,1,0,14109.85,Low,1
15807923,Young,716,Good,Germany,Female,39,Adult,10,old,115301.31,Good,1,Low,1,0,43527.4,Average,1
15745844,Kerr,642,Good,Germany,Female,40,Adult,6,old,129502.49,Good,2,Average,0,1,86099.23,Good,1
15786170,Tien,659,Good,France,Male,31,Adult,4,New,118342.26,Good,1,Low,0,0,161574.19,Excelent,0
15681081,Marrero,545,Good,Spain,Female,47,Adult,5,New,0,Zero Amount,2,Average,1,1,38970.14,Average,0
15684484,White,543,Good,France,Male,22,Adult,8,old,0,Zero Amount,2,Average,0,0,127587.22,Excelent,0
15785869,Pisano,718,Good,France,Female,25,Adult,7,old,0,Zero Amount,2,Average,1,0,30380.12,Average,0
15763859,Brown,840,Excelent,France,Female,43,Adult,7,old,0,Zero Amount,2,Average,1,0,90908.95,Good,0
15658935,Freeman,630,Good,Germany,Female,34,Adult,9,old,106937.05,Good,2,Average,1,0,138275.01,Excelent,0
15747358,Russell,643,Good,Germany,Male,59,Senior,3,New,170331.37,Good,1,Low,1,1,32171.79,Average,0
15735203,Seleznyov,654,Good,Germany,Female,32,Adult,1,New,114510.85,Good,1,Low,1,1,126143.23,Excelent,0
15576256,Yusupova,582,Good,France,Male,39,Adult,5,New,0,Zero Amount,2,Average,1,1,129892.93,Excelent,0
15659420,Foley,659,Good,Spain,Male,32,Adult,3,New,107594.11,Good,2,Average,1,1,102416.84,Good,0
15593365,Shih,762,Good,Spain,Male,39,Adult,2,New,81273.13,Average Amount,1,Low,1,1,18719.67,Low,0
15777352,Ikedinachukwu,568,Good,Spain,Female,32,Adult,7,old,169399.6,Good,1,Low,1,0,61936.22,Average,0
15812007,Power,670,Good,Spain,Male,25,Adult,6,old,0,Zero Amount,2,Average,1,1,78358.94,Good,0
15625461,Amos,613,Good,France,Female,45,Adult,1,New,187841.99,Good,2,Average,1,1,147224.27,Excelent,0
15739438,Reed,539,Good,France,Male,30,Adult,0,New,0,Zero Amount,2,Average,1,0,160979.66,Excelent,0
15611759,Simmons,850,Excelent,Spain,Female,57,Senior,8,old,126776.3,Good,2,Average,1,1,132298.49,Excelent,0
15661629,Ricci,522,Good,Spain,Male,34,Adult,9,old,126436.29,Good,1,Low,1,0,174248.52,Excelent,1
15633950,Yen,737,Good,France,Male,41,Adult,1,New,101960.74,Good,1,Low,1,1,123547.28,Excelent,0
15592386,Campbell,520,Good,France,Male,58,Senior,3,New,0,Zero Amount,2,Average,0,1,32790.02,Average,0
15803716,West,706,Good,Spain,Male,28,Adult,3,New,0,Zero Amount,2,Average,0,1,181543.67,Excelent,0
15696674,Robinson,643,Good,Germany,Female,45,Adult,2,New,150842.93,Good,1,Low,0,1,2319.96,veryLow,1
15706365,Bianchi,648,Good,France,Female,50,Adult,9,old,102535.57,Good,1,Low,1,1,189543.19,Excelent,0
15745088,Chen,443,Not Good,Germany,Female,29,Adult,9,old,99027.61,Average Amount,2,Average,1,0,10940.4,Low,0
15676715,Madukaego,640,Good,France,Male,68,Senior,9,old,0,Zero Amount,2,Average,1,1,199493.38,Excelent,0
15613085,Ibrahimova,628,Good,Spain,Female,33,Adult,3,New,0,Zero Amount,1,Low,1,1,188193.25,Excelent,0
15633537,Nolan,540,Good,Germany,Female,42,Adult,9,old,87271.41,Average Amount,2,Average,1,0,172572.64,Excelent,0
15594720,Scott,460,Not Good,Germany,Female,35,Adult,8,old,102742.91,Good,2,Average,1,1,189339.6,Excelent,0
15684042,Blair,636,Good,Germany,Male,34,Adult,2,New,40105.51,Average Amount,2,Average,0,1,53512.16,Average,0
15583303,Monaldo,593,Good,France,Female,29,Adult,2,New,152265.43,Good,1,Low,1,0,34004.44,Average,0
15611579,Sutherland,801,Excelent,Spain,Male,42,Adult,4,New,141947.67,Good,1,Low,1,1,10598.29,Low,0
15774696,Cole,640,Good,Germany,Female,75,Senior,1,New,106307.91,Good,2,Average,0,1,113428.77,Good,0
15694506,Briggs,611,Good,Germany,Male,31,Adult,0,New,107884.81,Good,2,Average,1,1,183487.98,Excelent,0
15688074,Gregory,802,Excelent,Germany,Male,31,Adult,1,New,125013.72,Good,1,Low,1,1,187658.09,Excelent,0
15759537,Bianchi,717,Good,Germany,Male,35,Adult,7,old,58469.37,Average Amount,2,Average,1,1,172459.39,Excelent,0
15758449,Angelo,769,Good,France,Female,39,Adult,8,old,0,Zero Amount,1,Low,0,1,21016,Low,0
15583456,Gardiner,745,Good,Germany,Male,45,Adult,10,old,117231.63,Good,3,Good,1,1,122381.02,Excelent,1
15667871,Kerr,572,Good,Spain,Male,35,Adult,4,New,152390.26,Good,1,Low,1,0,128123.66,Excelent,0
15677371,Ko,629,Good,Spain,Female,30,Adult,2,New,34013.63,Average Amount,1,Low,1,0,19570.63,Low,0
15629677,Distefano,687,Good,Spain,Female,39,Adult,2,New,0,Zero Amount,3,Good,0,0,188150.6,Excelent,1
15713578,Farrell,483,Not Good,France,Female,50,Adult,9,old,0,Zero Amount,2,Average,1,1,111020.24,Good,0
15591509,Milano,690,Good,France,Male,36,Adult,7,old,101583.11,Good,2,Average,1,0,123775.15,Excelent,0
15568240,Ting,492,Not Good,Germany,Female,30,Adult,10,old,77168.87,Average Amount,2,Average,0,1,146700.22,Excelent,0
15622993,Boyd,709,Good,Germany,Male,28,Adult,8,old,124695.72,Good,2,Average,1,0,145251.35,Excelent,0
15689294,Onyemaechi,705,Good,Germany,Male,44,Adult,3,New,105934.96,Good,1,Low,1,0,82463.69,Good,0
15720910,Black,560,Good,France,Female,66,Senior,9,old,0,Zero Amount,1,Low,1,1,15928.49,Low,0
15721181,Oliver,611,Good,Spain,Male,46,Adult,6,old,0,Zero Amount,2,Average,1,0,45886.33,Average,0
15776433,Greco,730,Good,Spain,Male,62,Senior,2,New,0,Zero Amount,2,Average,1,1,186489.95,Excelent,0
15748936,Whitehead,709,Good,Spain,Female,45,Adult,2,New,0,Zero Amount,2,Average,0,1,162922.65,Excelent,0
15717225,Ikemefuna,544,Good,France,Female,21,Adult,10,old,161525.96,Good,2,Average,1,0,9262.77,Low,0
15685226,Morrison,712,Good,Germany,Female,29,Adult,7,old,147199.07,Good,1,Low,1,1,84932.4,Good,0
15785611,Onyeoruru,752,Good,Germany,Male,38,Adult,3,New,183102.29,Good,1,Low,1,1,71557.12,Good,0
15573456,Cunningham,648,Good,Spain,Male,46,Adult,9,old,127209,Good,2,Average,1,0,77405.95,Good,1
15684548,Demidov,556,Good,Spain,Male,38,Adult,8,old,0,Zero Amount,2,Average,0,0,417.41,veryLow,1
15620505,Celis,594,Good,Spain,Female,24,Adult,0,New,97378.54,Average Amount,1,Low,1,1,71405.17,Good,0
15807432,Cheng,645,Good,Germany,Female,37,Adult,2,New,136925.09,Good,2,Average,0,1,153400.24,Excelent,0
15584766,Knight,557,Good,France,Male,33,Adult,3,New,54503.55,Average Amount,1,Low,1,1,371.05,veryLow,0
15612187,Morin,547,Good,Germany,Male,32,Adult,8,old,155726.85,Good,1,Low,1,0,67789.99,Average,0
15762218,Mills,701,Good,France,Female,39,Adult,9,old,0,Zero Amount,2,Average,0,1,145894.9,Excelent,0
15646372,Outhwaite,616,Good,France,Female,66,Senior,1,New,135842.41,Good,1,Low,1,0,183840.51,Excelent,1
15690452,Tung,605,Good,France,Male,52,Senior,1,New,63349.75,Average Amount,1,Low,1,0,108887.44,Good,0
15747795,Pai,593,Good,Germany,Female,38,Adult,4,New,129499.42,Good,1,Low,1,1,154071.27,Excelent,0
15781589,Carpenter,751,Good,Spain,Male,52,Senior,8,old,0,Zero Amount,2,Average,0,1,179291.85,Excelent,0
15732674,Fennell,443,Not Good,Spain,Male,36,Adult,6,old,70438.01,Average Amount,2,Average,0,1,56937.43,Average,0
15642291,Fontaine,685,Good,France,Male,23,Adult,8,old,0,Zero Amount,2,Average,1,1,112239.03,Good,0
15692761,Pratt,718,Good,France,Male,36,Adult,9,old,0,Zero Amount,1,Low,1,0,45909.87,Average,0
15578045,Mitchell,538,Good,Spain,Female,49,Adult,9,old,141434.04,Good,1,Low,0,0,173779.25,Excelent,1
15745354,Franklin,611,Good,Spain,Female,37,Adult,4,New,0,Zero Amount,2,Average,1,0,125696.26,Excelent,0
15701376,K'ung,668,Good,Germany,Male,37,Adult,10,old,152958.29,Good,2,Average,1,1,159585.61,Excelent,0
15691625,Ko,537,Good,Germany,Female,41,Adult,3,New,138306.34,Good,1,Low,1,0,106761.47,Good,0
15566594,McKenzie,709,Good,Spain,Male,23,Adult,10,old,0,Zero Amount,2,Average,0,0,129590.18,Excelent,0
15760431,Pino,850,Excelent,France,Male,38,Adult,1,New,0,Zero Amount,2,Average,1,1,80006.65,Good,0
15686302,Fisk,745,Good,Spain,Female,31,Adult,3,New,124328.84,Good,1,Low,1,1,140451.52,Excelent,0
15801559,Chiang,693,Good,Germany,Female,41,Adult,9,old,181461.48,Good,3,Good,1,1,187929.43,Excelent,1
15810432,Moseley,795,Good,Spain,Male,35,Adult,8,old,0,Zero Amount,2,Average,1,0,167155.36,Excelent,0
15809616,Hsiung,626,Good,Spain,Male,26,Adult,8,old,0,Zero Amount,2,Average,0,0,191420.71,Excelent,0
15720559,Heath,487,Not Good,Germany,Female,61,Senior,5,New,110368.03,Good,1,Low,0,0,11384.45,Low,1
15695632,Dellucci,556,Good,France,Female,39,Adult,9,old,89588.35,Average Amount,1,Low,1,1,94898.1,Good,0
15659843,Li,643,Good,France,Female,46,Adult,6,old,0,Zero Amount,2,Average,0,0,106781.59,Good,0
15615624,De Salis,605,Good,France,Female,28,Adult,6,old,0,Zero Amount,2,Average,0,0,159508.52,Excelent,0
15810418,T'ang,756,Good,Germany,Female,60,Senior,3,New,115924.89,Good,1,Low,1,0,93524.19,Good,1
15716186,Richardson,586,Good,France,Female,38,Adult,2,New,0,Zero Amount,2,Average,1,0,87168.46,Good,0
15674551,Fitch,535,Good,Germany,Male,40,Adult,7,old,111756.5,Good,1,Low,1,0,8128.32,Low,1
15622834,Stevenson,678,Good,France,Female,35,Adult,4,New,0,Zero Amount,1,Low,1,0,125518.32,Excelent,0
15566111,Estes,596,Good,France,Male,39,Adult,9,old,0,Zero Amount,1,Low,1,0,48963.59,Average,0
15784597,Lattimore,648,Good,France,Male,26,Adult,9,old,162923.85,Good,1,Low,1,0,98368.24,Good,0
15652883,Chung,492,Not Good,Germany,Male,39,Adult,10,old,124576.65,Good,2,Average,1,0,148584.61,Excelent,0
15806964,Utz,702,Good,France,Male,45,Adult,0,New,80793.58,Average Amount,1,Low,1,1,27474.81,Low,0
15576313,Wei,486,Not Good,Germany,Female,40,Adult,9,old,71340.09,Average Amount,1,Low,1,0,76192.21,Good,0
15806467,Boyle,568,Good,Germany,Male,40,Adult,1,New,99282.63,Average Amount,1,Low,0,0,134600.94,Excelent,1
15597602,Nwachinemelu,619,Good,Germany,Male,57,Senior,3,New,137946.39,Good,1,Low,1,1,72467.99,Good,1
15743040,Kuznetsova,724,Good,Germany,Male,41,Adult,2,New,127892.57,Good,2,Average,0,1,199645.45,Excelent,0
15705521,Pisani,548,Good,Germany,Female,33,Adult,0,New,101084.36,Good,1,Low,1,0,42749.85,Average,0
15595039,Manna,545,Good,Germany,Female,37,Adult,8,old,114754.08,Good,1,Low,1,0,136050.44,Excelent,1
15799384,Collier,683,Good,France,Male,33,Adult,8,old,0,Zero Amount,1,Low,0,0,73564.44,Good,0
15581197,Ricci,762,Good,France,Female,51,Senior,3,New,99286.98,Average Amount,1,Low,0,1,85578.63,Good,0
15693737,Carr,627,Good,Germany,Female,30,Adult,4,New,79871.02,Average Amount,2,Average,1,0,129826.89,Excelent,0
15624623,Hs?,516,Good,France,Male,35,Adult,10,old,104088.59,Good,2,Average,0,0,119666,Good,0
15783501,Findlay,800,Good,France,Female,38,Adult,2,New,168190.33,Good,2,Average,1,0,68052.08,Average,0
15690134,Hughes,464,Not Good,Germany,Female,42,Adult,3,New,85679.25,Average Amount,1,Low,1,1,164104.74,Excelent,0
15782735,Chukwuemeka,626,Good,France,Female,35,Adult,3,New,0,Zero Amount,1,Low,0,0,80190.36,Good,0
15611088,Genovese,790,Good,France,Female,31,Adult,9,old,0,Zero Amount,2,Average,1,0,84126.75,Good,0
